insee,nom,cp,lien
74003,Alex (74290),74290,https://www.journaldunet.com/management/ville/alex/ville-74003
53002,Alexain (53240),53240,https://www.journaldunet.com/management/ville/alexain/ville-53002
26003,Aleyrac (26770),26770,https://www.journaldunet.com/management/ville/aleyrac/ville-26003
94002,Alfortville (94140),94140,https://www.journaldunet.com/management/ville/alfortville/ville-94002
2B010,Algajola (20220),20220,https://www.journaldunet.com/management/ville/algajola/ville-2B010
81006,Algans (81470),81470,https://www.journaldunet.com/management/ville/algans/ville-81006
68001,Algolsheim (68600),68600,https://www.journaldunet.com/management/ville/algolsheim/ville-68001
57012,Algrange (57440),57440,https://www.journaldunet.com/management/ville/algrange/ville-57012
39007,Alièze (39270),39270,https://www.journaldunet.com/management/ville/alieze/ville-39007
34009,Alignan-du-Vent (34290),34290,https://www.journaldunet.com/management/ville/alignan-du-vent/ville-34009
08005,Alincourt (08310),08310,https://www.journaldunet.com/management/ville/alincourt/ville-08005
62022,Alincthun (62142),62142,https://www.journaldunet.com/management/ville/alincthun/ville-62022
21008,Alise-Sainte-Reine (21150),21150,https://www.journaldunet.com/management/ville/alise-sainte-reine/ville-21008
07008,Alissas (07210),07210,https://www.journaldunet.com/management/ville/alissas/ville-07008
69004,Alix (69380),69380,https://www.journaldunet.com/management/ville/alix/ville-69004
26004,Alixan (26300),26300,https://www.journaldunet.com/management/ville/alixan/ville-26004
27008,Alizay (27460),27460,https://www.journaldunet.com/management/ville/alizay/ville-27008
54008,Allain (54170),54170,https://www.journaldunet.com/management/ville/allain/ville-54008
80017,Allaines (80200),80200,https://www.journaldunet.com/management/ville/allaines/ville-80017
28003,Allainville (28500),28500,https://www.journaldunet.com/management/ville/allainville/ville-28003
78009,Allainville (78660),78660,https://www.journaldunet.com/management/ville/allainville/ville-78009
56001,Allaire (56350),56350,https://www.journaldunet.com/management/ville/allaire/ville-56001
54009,Allamont (54800),54800,https://www.journaldunet.com/management/ville/allamont/ville-54009
54010,Allamps (54112),54112,https://www.journaldunet.com/management/ville/allamps/ville-54010
26005,Allan (26780),26780,https://www.journaldunet.com/management/ville/allan/ville-26005
15001,Allanche (15160),15160,https://www.journaldunet.com/management/ville/allanche/ville-15001
08006,Alland'Huy-et-Sausseuil (08130),08130,https://www.journaldunet.com/management/ville/alland-huy-et-sausseuil/ville-08006
88005,Allarmont (88110),88110,https://www.journaldunet.com/management/ville/allarmont/ville-88005
17005,Allas-Bocage (17150),17150,https://www.journaldunet.com/management/ville/allas-bocage/ville-17005
17006,Allas-Champagne (17500),17500,https://www.journaldunet.com/management/ville/allas-champagne/ville-17006
24006,Allas-les-Mines (24220),24220,https://www.journaldunet.com/management/ville/allas-les-mines/ville-24006
19005,Allassac (19240),19240,https://www.journaldunet.com/management/ville/allassac/ville-19005
13002,Allauch (13190),13190,https://www.journaldunet.com/management/ville/allauch/ville-13002
43003,Allègre (43270),43270,https://www.journaldunet.com/management/ville/allegre/ville-43003
30008,Allègre-les-Fumades (30500),30500,https://www.journaldunet.com/management/ville/allegre-les-fumades/ville-30008
13003,Alleins (13980),13980,https://www.journaldunet.com/management/ville/alleins/ville-13003
04004,Allemagne-en-Provence (04500),04500,https://www.journaldunet.com/management/ville/allemagne-en-provence/ville-04004
51004,Allemanche-Launay-et-Soyer (51260),51260,https://www.journaldunet.com/management/ville/allemanche-launay-et-soyer/ville-51004
24007,Allemans (24600),24600,https://www.journaldunet.com/management/ville/allemans/ville-24007
47005,Allemans-du-Dropt (47800),47800,https://www.journaldunet.com/management/ville/allemans-du-dropt/ville-47005
02010,Allemant (02320),02320,https://www.journaldunet.com/management/ville/allemant/ville-02010
51005,Allemant (51120),51120,https://www.journaldunet.com/management/ville/allemant/ville-51005
38005,Allemond (38114),38114,https://www.journaldunet.com/management/ville/allemond/ville-38005
80018,Allenay (80130),80130,https://www.journaldunet.com/management/ville/allenay/ville-80018
48003,Allenc (48190),48190,https://www.journaldunet.com/management/ville/allenc/ville-48003
25011,Allenjoie (25490),25490,https://www.journaldunet.com/management/ville/allenjoie/ville-25011
59005,Allennes-les-Marais (59251),59251,https://www.journaldunet.com/management/ville/allennes-les-marais/ville-59005
21009,Allerey (21230),21230,https://www.journaldunet.com/management/ville/allerey/ville-21009
71003,Allerey-sur-Saône (71350),71350,https://www.journaldunet.com/management/ville/allerey-sur-saone/ville-71003
71004,Allériot (71380),71380,https://www.journaldunet.com/management/ville/alleriot/ville-71004
80019,Allery (80270),80270,https://www.journaldunet.com/management/ville/allery/ville-80019
24005,Alles-sur-Dordogne (24480),24480,https://www.journaldunet.com/management/ville/alles-sur-dordogne/ville-24005
15002,Alleuze (15100),15100,https://www.journaldunet.com/management/ville/alleuze/ville-15002
38006,Allevard (38580),38580,https://www.journaldunet.com/management/ville/allevard/ville-38006
74004,Allèves (74540),74540,https://www.journaldunet.com/management/ville/alleves/ville-74004
26006,Allex (26400),26400,https://www.journaldunet.com/management/ville/allex/ville-26006
43004,Alleyrac (43150),43150,https://www.journaldunet.com/management/ville/alleyrac/ville-43004
43005,Alleyras (43580),43580,https://www.journaldunet.com/management/ville/alleyras/ville-43005
19006,Alleyrat (19200),19200,https://www.journaldunet.com/management/ville/alleyrat/ville-19006
23003,Alleyrat (23200),23200,https://www.journaldunet.com/management/ville/alleyrat/ville-23003
47006,Allez-et-Cazeneuve (47110),47110,https://www.journaldunet.com/management/ville/allez-et-cazeneuve/ville-47006
51006,Alliancelles (51250),51250,https://www.journaldunet.com/management/ville/alliancelles/ville-51006
09006,Alliat (09400),09400,https://www.journaldunet.com/management/ville/alliat/ville-09006
10004,Allibaudières (10700),10700,https://www.journaldunet.com/management/ville/allibaudieres/ville-10004
52006,Allichamps (52130),52130,https://www.journaldunet.com/management/ville/allichamps/ville-52006
65005,Allier (65360),65360,https://www.journaldunet.com/management/ville/allier/ville-65005
09007,Allières (09240),09240,https://www.journaldunet.com/management/ville/allieres/ville-09007
58002,Alligny-Cosne (58200),58200,https://www.journaldunet.com/management/ville/alligny-cosne/ville-58002
58003,Alligny-en-Morvan (58230),58230,https://www.journaldunet.com/management/ville/alligny-en-morvan/ville-58003
22001,Allineuc (22460),22460,https://www.journaldunet.com/management/ville/allineuc/ville-22001
74005,Allinges (74200),74200,https://www.journaldunet.com/management/ville/allinges/ville-74005
18004,Allogny (18110),18110,https://www.journaldunet.com/management/ville/allogny/ville-18004
79136,Alloinay (79110),79110,https://www.journaldunet.com/management/ville/alloinay/ville-79136
25013,Allondans (25550),25550,https://www.journaldunet.com/management/ville/allondans/ville-25013
73014,Allondaz (73200),73200,https://www.journaldunet.com/management/ville/allondaz/ville-73014
54011,Allondrelle-la-Malmaison (54260),54260,https://www.journaldunet.com/management/ville/allondrelle-la-malmaison/ville-54011
60009,Allonne (60000),60000,https://www.journaldunet.com/management/ville/allonne/ville-60009
79007,Allonne (79130),79130,https://www.journaldunet.com/management/ville/allonne/ville-79007
28004,Allonnes (28150),28150,https://www.journaldunet.com/management/ville/allonnes/ville-28004
49002,Allonnes (49650),49650,https://www.journaldunet.com/management/ville/allonnes/ville-49002
72003,Allonnes (72700),72700,https://www.journaldunet.com/management/ville/allonnes/ville-72003
04005,Allons (04170),04170,https://www.journaldunet.com/management/ville/allons/ville-04005
47007,Allons (47420),47420,https://www.journaldunet.com/management/ville/allons/ville-47007
80020,Allonville (80260),80260,https://www.journaldunet.com/management/ville/allonville/ville-80020
74006,Allonzier-la-Caille (74350),74350,https://www.journaldunet.com/management/ville/allonzier-la-caille/ville-74006
04006,Allos (04260),04260,https://www.journaldunet.com/management/ville/allos/ville-04006
62023,Allouagne (62157),62157,https://www.journaldunet.com/management/ville/allouagne/ville-62023
16007,Alloue (16490),16490,https://www.journaldunet.com/management/ville/alloue/ville-16007
18005,Allouis (18500),18500,https://www.journaldunet.com/management/ville/allouis/ville-18005
76001,Allouville-Bellefosse (76190),76190,https://www.journaldunet.com/management/ville/allouville-bellefosse/ville-76001
58004,Alluy (58110),58110,https://www.journaldunet.com/management/ville/alluy/ville-58004
28005,Alluyes (28800),28800,https://www.journaldunet.com/management/ville/alluyes/ville-28005
15003,Ally (15700),15700,https://www.journaldunet.com/management/ville/ally/ville-15003
43006,Ally (43380),43380,https://www.journaldunet.com/management/ville/ally/ville-43006
81008,Almayrac (81190),81190,https://www.journaldunet.com/management/ville/almayrac/ville-81008
61002,Almenêches (61570),61570,https://www.journaldunet.com/management/ville/almeneches/ville-61002
12004,Almont-les-Junies (12300),12300,https://www.journaldunet.com/management/ville/almont-les-junies/ville-12004
09008,Alos (09200),09200,https://www.journaldunet.com/management/ville/alos/ville-09008
81007,Alos (81140),81140,https://www.journaldunet.com/management/ville/alos/ville-81007
64017,Alos-Sibas-Abense (64470),64470,https://www.journaldunet.com/management/ville/alos-sibas-abense/ville-64017
21010,Aloxe-Corton (21420),21420,https://www.journaldunet.com/management/ville/aloxe-corton/ville-21010
62024,Alquines (62850),62850,https://www.journaldunet.com/management/ville/alquines/ville-62024
12006,Alrance (12430),12430,https://www.journaldunet.com/management/ville/alrance/ville-12006
57013,Alsting (57515),57515,https://www.journaldunet.com/management/ville/alsting/ville-57013
2A011,Altagène (20112),20112,https://www.journaldunet.com/management/ville/altagene/ville-2A011
67005,Alteckendorf (67270),67270,https://www.journaldunet.com/management/ville/alteckendorf/ville-67005
68002,Altenach (68210),68210,https://www.journaldunet.com/management/ville/altenach/ville-68002
67006,Altenheim (67490),67490,https://www.journaldunet.com/management/ville/altenheim/ville-67006
84001,Althen-des-Paluds (84210),84210,https://www.journaldunet.com/management/ville/althen-des-paluds/ville-84001
2B012,Altiani (20251),20251,https://www.journaldunet.com/management/ville/altiani/ville-2B012
48004,Altier (48800),48800,https://www.journaldunet.com/management/ville/altier/ville-48004
19007,Altillac (19120),19120,https://www.journaldunet.com/management/ville/altillac/ville-19007
68004,Altkirch (68130),68130,https://www.journaldunet.com/management/ville/altkirch/ville-68004
67008,Altorf (67120),67120,https://www.journaldunet.com/management/ville/altorf/ville-67008
57014,Altrippe (57660),57660,https://www.journaldunet.com/management/ville/altrippe/ville-57014
57015,Altviller (57730),57730,https://www.journaldunet.com/management/ville/altviller/ville-57015
67009,Altwiller (67260),67260,https://www.journaldunet.com/management/ville/altwiller/ville-67009
71005,Aluze (71510),71510,https://www.journaldunet.com/management/ville/aluze/ville-71005
46003,Alvignac (46500),46500,https://www.journaldunet.com/management/ville/alvignac/ville-46003
76002,Alvimare (76640),76640,https://www.journaldunet.com/management/ville/alvimare/ville-76002
09009,Alzen (09240),09240,https://www.journaldunet.com/management/ville/alzen/ville-09009
2B013,Alzi (20212),20212,https://www.journaldunet.com/management/ville/alzi/ville-2B013
57016,Alzing (57320),57320,https://www.journaldunet.com/management/ville/alzing/ville-57016
30009,Alzon (30770),30770,https://www.journaldunet.com/management/ville/alzon/ville-30009
11009,Alzonne (11170),11170,https://www.journaldunet.com/management/ville/alzonne/ville-11009
70011,Amage (70280),70280,https://www.journaldunet.com/management/ville/amage/ville-70011
08008,Amagne (08300),08300,https://www.journaldunet.com/management/ville/amagne/ville-08008
25014,Amagney (25220),25220,https://www.journaldunet.com/management/ville/amagney/ville-25014
79008,Amailloux (79350),79350,https://www.journaldunet.com/management/ville/amailloux/ville-79008
10005,Amance (10140),10140,https://www.journaldunet.com/management/ville/amance/ville-10005
54012,Amance (54770),54770,https://www.journaldunet.com/management/ville/amance/ville-54012
70012,Amance (70160),70160,https://www.journaldunet.com/management/ville/amance/ville-70012
25015,Amancey (25330),25330,https://www.journaldunet.com/management/ville/amancey/ville-25015
74007,Amancy (74800),74800,https://www.journaldunet.com/management/ville/amancy/ville-74007
39008,Amange (39700),39700,https://www.journaldunet.com/management/ville/amange/ville-39008
35002,Amanlis (35150),35150,https://www.journaldunet.com/management/ville/amanlis/ville-35002
55005,Amanty (55130),55130,https://www.journaldunet.com/management/ville/amanty/ville-55005
57017,Amanvillers (57865),57865,https://www.journaldunet.com/management/ville/amanvillers/ville-57017
71006,Amanzé (71800),71800,https://www.journaldunet.com/management/ville/amanze/ville-71006
81009,Amarens (81170),81170,https://www.journaldunet.com/management/ville/amarens/ville-81009
25016,Amathay-Vésigneux (25330),25330,https://www.journaldunet.com/management/ville/amathay-vesigneux/ville-25016
14006,Amayé-sur-Orne (14210),14210,https://www.journaldunet.com/management/ville/amaye-sur-orne/ville-14006
14007,Amayé-sur-Seulles (14310),14310,https://www.journaldunet.com/management/ville/amaye-sur-seulles/ville-14007
58005,Amazy (58190),58190,https://www.journaldunet.com/management/ville/amazy/ville-58005
88006,Ambacourt (88500),88500,https://www.journaldunet.com/management/ville/ambacourt/ville-88006
33003,Ambarès-et-Lagrave (33440),33440,https://www.journaldunet.com/management/ville/ambares-et-lagrave/ville-33003
31007,Ambax (31230),31230,https://www.journaldunet.com/management/ville/ambax/ville-31007
